Date,Centre_Name,Commodity_Name,Price
25-07-2000,AGARTALA,Potato,7
26-07-2000,AGARTALA,Potato,7
27-07-2000,AGARTALA,Potato,7
28-07-2000,AGARTALA,Potato,7
31-07-2000,AGARTALA,Potato,7
01-08-2000,AGARTALA,Potato,7
02-08-2000,AGARTALA,Potato,7
03-08-2000,AGARTALA,Potato,7
04-08-2000,AGARTALA,Potato,7
07-08-2000,AGARTALA,Potato,7
08-08-2000,AGARTALA,Potato,7
09-08-2000,AGARTALA,Potato,7
10-08-2000,AGARTALA,Potato,8
11-08-2000,AGARTALA,Potato,8
14-08-2000,AGARTALA,Potato,8
16-08-2000,AGARTALA,Potato,8
17-08-2000,AGARTALA,Potato,8
18-08-2000,AGARTALA,Potato,8
21-08-2000,AGARTALA,Potato,9
22-08-2000,AGARTALA,Potato,9
24-08-2000,AGARTALA,Potato,9
25-08-2000,AGARTALA,Potato,9
28-08-2000,AGARTALA,Potato,8
29-08-2000,AGARTALA,Potato,8
30-08-2000,AGARTALA,Potato,8
31-08-2000,AGARTALA,Potato,8
01-09-2000,AGARTALA,Potato,8
04-09-2000,AGARTALA,Potato,8
05-09-2000,AGARTALA,Potato,8
06-09-2000,AGARTALA,Potato,8
07-09-2000,AGARTALA,Potato,8
08-09-2000,AGARTALA,Potato,NA
11-09-2000,AGARTALA,Potato,NA
12-09-2000,AGARTALA,Potato,8
13-09-2000,AGARTALA,Potato,8
14-09-2000,AGARTALA,Potato,8
15-09-2000,AGARTALA,Potato,NA
18-09-2000,AGARTALA,Potato,9
19-09-2000,AGARTALA,Potato,9
20-09-2000,AGARTALA,Potato,9
21-09-2000,AGARTALA,Potato,9
22-09-2000,AGARTALA,Potato,9
25-09-2000,AGARTALA,Potato,9
26-09-2000,AGARTALA,Potato,9
27-09-2000,AGARTALA,Potato,9
28-09-2000,AGARTALA,Potato,8
29-09-2000,AGARTALA,Potato,8
03-10-2000,AGARTALA,Potato,8
04-10-2000,AGARTALA,Potato,8
05-10-2000,AGARTALA,Potato,8
06-10-2000,AGARTALA,Potato,8
09-10-2000,AGARTALA,Potato,8
10-10-2000,AGARTALA,Potato,8
11-10-2000,AGARTALA,Potato,8
12-10-2000,AGARTALA,Potato,8
13-10-2000,AGARTALA,Potato,NA
16-10-2000,AGARTALA,Potato,10
17-10-2000,AGARTALA,Potato,10
18-10-2000,AGARTALA,Potato,8
19-10-2000,AGARTALA,Potato,8
20-10-2000,AGARTALA,Potato,8
23-10-2000,AGARTALA,Potato,8
24-10-2000,AGARTALA,Potato,8
25-10-2000,AGARTALA,Potato,8
27-10-2000,AGARTALA,Potato,8
30-10-2000,AGARTALA,Potato,8
31-10-2000,AGARTALA,Potato,8
01-11-2000,AGARTALA,Potato,8
02-11-2000,AGARTALA,Potato,10
03-11-2000,AGARTALA,Potato,10
06-11-2000,AGARTALA,Potato,10
07-11-2000,AGARTALA,Potato,10
08-11-2000,AGARTALA,Potato,10
09-11-2000,AGARTALA,Potato,10
10-11-2000,AGARTALA,Potato,10
13-11-2000,AGARTALA,Potato,10
14-11-2000,AGARTALA,Potato,10
15-11-2000,AGARTALA,Potato,10
16-11-2000,AGARTALA,Potato,9
17-11-2000,AGARTALA,Potato,9
20-11-2000,AGARTALA,Potato,9
21-11-2000,AGARTALA,Potato,10
22-11-2000,AGARTALA,Potato,10
23-11-2000,AGARTALA,Potato,10
24-11-2000,AGARTALA,Potato,10
27-11-2000,AGARTALA,Potato,9
28-11-2000,AGARTALA,Potato,8
29-11-2000,AGARTALA,Potato,8
30-11-2000,AGARTALA,Potato,8
01-12-2000,AGARTALA,Potato,8
04-12-2000,AGARTALA,Potato,8
05-12-2000,AGARTALA,Potato,8
06-12-2000,AGARTALA,Potato,8
07-12-2000,AGARTALA,Potato,8
08-12-2000,AGARTALA,Potato,8
11-12-2000,AGARTALA,Potato,8
12-12-2000,AGARTALA,Potato,8
13-12-2000,AGARTALA,Potato,5
14-12-2000,AGARTALA,Potato,5
15-12-2000,AGARTALA,Potato,5
18-12-2000,AGARTALA,Potato,5
19-12-2000,AGARTALA,Potato,5
20-12-2000,AGARTALA,Potato,5
21-12-2000,AGARTALA,Potato,5
22-12-2000,AGARTALA,Potato,5
26-12-2000,AGARTALA,Potato,5
27-12-2000,AGARTALA,Potato,5
29-12-2000,AGARTALA,Potato,5
01-01-2001,AGARTALA,Potato,5
02-01-2001,AGARTALA,Potato,5
03-01-2001,AGARTALA,Potato,5
04-01-2001,AGARTALA,Potato,5
05-01-2001,AGARTALA,Potato,5
08-01-2001,AGARTALA,Potato,5
09-01-2001,AGARTALA,Potato,5
10-01-2001,AGARTALA,Potato,5
11-01-2001,AGARTALA,Potato,5
12-01-2001,AGARTALA,Potato,5
15-01-2001,AGARTALA,Potato,5
16-01-2001,AGARTALA,Potato,5
17-01-2001,AGARTALA,Potato,5
18-01-2001,AGARTALA,Potato,5
19-01-2001,AGARTALA,Potato,5
22-01-2001,AGARTALA,Potato,5
23-01-2001,AGARTALA,Potato,5
24-01-2001,AGARTALA,Potato,5
25-01-2001,AGARTALA,Potato,5
29-01-2001,AGARTALA,Potato,5
30-01-2001,AGARTALA,Potato,5
31-01-2001,AGARTALA,Potato,5
01-02-2001,AGARTALA,Potato,5
02-02-2001,AGARTALA,Potato,5
05-02-2001,AGARTALA,Potato,5
06-02-2001,AGARTALA,Potato,5
07-02-2001,AGARTALA,Potato,5
08-02-2001,AGARTALA,Potato,5
09-02-2001,AGARTALA,Potato,5
12-02-2001,AGARTALA,Potato,5
13-02-2001,AGARTALA,Potato,5
14-02-2001,AGARTALA,Potato,5
15-02-2001,AGARTALA,Potato,5
16-02-2001,AGARTALA,Potato,5
19-02-2001,AGARTALA,Potato,5
20-02-2001,AGARTALA,Potato,5
22-02-2001,AGARTALA,Potato,5
23-02-2001,AGARTALA,Potato,5
26-02-2001,AGARTALA,Potato,5
27-02-2001,AGARTALA,Potato,4
28-02-2001,AGARTALA,Potato,4
01-03-2001,AGARTALA,Potato,4
02-03-2001,AGARTALA,Potato,4
05-03-2001,AGARTALA,Potato,4
07-03-2001,AGARTALA,Potato,4
08-03-2001,AGARTALA,Potato,4
09-03-2001,AGARTALA,Potato,4
12-03-2001,AGARTALA,Potato,4
13-03-2001,AGARTALA,Potato,NA
14-03-2001,AGARTALA,Potato,4
15-03-2001,AGARTALA,Potato,4
16-03-2001,AGARTALA,Potato,4
19-03-2001,AGARTALA,Potato,4
20-03-2001,AGARTALA,Potato,4
21-03-2001,AGARTALA,Potato,4
22-03-2001,AGARTALA,Potato,4
23-03-2001,AGARTALA,Potato,5
26-03-2001,AGARTALA,Potato,5
27-03-2001,AGARTALA,Potato,5
28-03-2001,AGARTALA,Potato,5
29-03-2001,AGARTALA,Potato,5
30-03-2001,AGARTALA,Potato,6
03-04-2001,AGARTALA,Potato,6
04-04-2001,AGARTALA,Potato,6
09-04-2001,AGARTALA,Potato,6
10-04-2001,AGARTALA,Potato,5
11-04-2001,AGARTALA,Potato,5
12-04-2001,AGARTALA,Potato,5
16-04-2001,AGARTALA,Potato,5
17-04-2001,AGARTALA,Potato,5
18-04-2001,AGARTALA,Potato,5
19-04-2001,AGARTALA,Potato,5
20-04-2001,AGARTALA,Potato,5
23-04-2001,AGARTALA,Potato,NA
24-04-2001,AGARTALA,Potato,6
25-04-2001,AGARTALA,Potato,6
26-04-2001,AGARTALA,Potato,6
27-04-2001,AGARTALA,Potato,6
30-04-2001,AGARTALA,Potato,6
01-05-2001,AGARTALA,Potato,7
02-05-2001,AGARTALA,Potato,7
03-05-2001,AGARTALA,Potato,7
04-05-2001,AGARTALA,Potato,7
08-05-2001,AGARTALA,Potato,7
09-05-2001,AGARTALA,Potato,7
10-05-2001,AGARTALA,Potato,7
11-05-2001,AGARTALA,Potato,7
14-05-2001,AGARTALA,Potato,7
15-05-2001,AGARTALA,Potato,7
16-05-2001,AGARTALA,Potato,7
17-05-2001,AGARTALA,Potato,7
18-05-2001,AGARTALA,Potato,7
21-05-2001,AGARTALA,Potato,7
22-05-2001,AGARTALA,Potato,8
23-05-2001,AGARTALA,Potato,8
24-05-2001,AGARTALA,Potato,8
25-05-2001,AGARTALA,Potato,8
28-05-2001,AGARTALA,Potato,8
29-05-2001,AGARTALA,Potato,8
30-05-2001,AGARTALA,Potato,8
31-05-2001,AGARTALA,Potato,8
01-06-2001,AGARTALA,Potato,8
04-06-2001,AGARTALA,Potato,8
06-06-2001,AGARTALA,Potato,8
07-06-2001,AGARTALA,Potato,8
08-06-2001,AGARTALA,Potato,8
11-06-2001,AGARTALA,Potato,8
12-06-2001,AGARTALA,Potato,7.5
13-06-2001,AGARTALA,Potato,7.5
14-06-2001,AGARTALA,Potato,7.5
15-06-2001,AGARTALA,Potato,7.5
18-06-2001,AGARTALA,Potato,8
19-06-2001,AGARTALA,Potato,8
20-06-2001,AGARTALA,Potato,8
21-06-2001,AGARTALA,Potato,8
22-06-2001,AGARTALA,Potato,8
25-06-2001,AGARTALA,Potato,8
26-06-2001,AGARTALA,Potato,8
27-06-2001,AGARTALA,Potato,8
28-06-2001,AGARTALA,Potato,8
29-06-2001,AGARTALA,Potato,8
02-07-2001,AGARTALA,Potato,8
03-07-2001,AGARTALA,Potato,8
04-07-2001,AGARTALA,Potato,8
05-07-2001,AGARTALA,Potato,8
06-07-2001,AGARTALA,Potato,8
09-07-2001,AGARTALA,Potato,8
10-07-2001,AGARTALA,Potato,8
11-07-2001,AGARTALA,Potato,8
12-07-2001,AGARTALA,Potato,8
13-07-2001,AGARTALA,Potato,8
16-07-2001,AGARTALA,Potato,8
17-07-2001,AGARTALA,Potato,8
18-07-2001,AGARTALA,Potato,8
19-07-2001,AGARTALA,Potato,8
20-07-2001,AGARTALA,Potato,8
23-07-2001,AGARTALA,Potato,8
24-07-2001,AGARTALA,Potato,8
25-07-2001,AGARTALA,Potato,8
26-07-2001,AGARTALA,Potato,8
27-07-2001,AGARTALA,Potato,8
30-07-2001,AGARTALA,Potato,8
31-07-2001,AGARTALA,Potato,8
01-08-2001,AGARTALA,Potato,8
02-08-2001,AGARTALA,Potato,8
03-08-2001,AGARTALA,Potato,8
06-08-2001,AGARTALA,Potato,8
07-08-2001,AGARTALA,Potato,8
08-08-2001,AGARTALA,Potato,8
09-08-2001,AGARTALA,Potato,8
10-08-2001,AGARTALA,Potato,8
13-08-2001,AGARTALA,Potato,8
14-08-2001,AGARTALA,Potato,8
16-08-2001,AGARTALA,Potato,8
17-08-2001,AGARTALA,Potato,8
20-08-2001,AGARTALA,Potato,8
21-08-2001,AGARTALA,Potato,8
22-08-2001,AGARTALA,Potato,8
23-08-2001,AGARTALA,Potato,8
24-08-2001,AGARTALA,Potato,8
27-08-2001,AGARTALA,Potato,8
28-08-2001,AGARTALA,Potato,8
29-08-2001,AGARTALA,Potato,8
30-08-2001,AGARTALA,Potato,8
31-08-2001,AGARTALA,Potato,8
03-09-2001,AGARTALA,Potato,8
04-09-2001,AGARTALA,Potato,8
05-09-2001,AGARTALA,Potato,8
06-09-2001,AGARTALA,Potato,8
07-09-2001,AGARTALA,Potato,8
10-09-2001,AGARTALA,Potato,8
11-09-2001,AGARTALA,Potato,8
12-09-2001,AGARTALA,Potato,8
13-09-2001,AGARTALA,Potato,8
14-09-2001,AGARTALA,Potato,8
17-09-2001,AGARTALA,Potato,8
18-09-2001,AGARTALA,Potato,8
19-09-2001,AGARTALA,Potato,8
20-09-2001,AGARTALA,Potato,8
21-09-2001,AGARTALA,Potato,8
24-09-2001,AGARTALA,Potato,8
25-09-2001,AGARTALA,Potato,8
26-09-2001,AGARTALA,Potato,8
27-09-2001,AGARTALA,Potato,8
28-09-2001,AGARTALA,Potato,8
01-10-2001,AGARTALA,Potato,8
03-10-2001,AGARTALA,Potato,8
04-10-2001,AGARTALA,Potato,8
05-10-2001,AGARTALA,Potato,9
08-10-2001,AGARTALA,Potato,9
09-10-2001,AGARTALA,Potato,9
10-10-2001,AGARTALA,Potato,9
11-10-2001,AGARTALA,Potato,9
12-10-2001,AGARTALA,Potato,9
15-10-2001,AGARTALA,Potato,9
16-10-2001,AGARTALA,Potato,9
17-10-2001,AGARTALA,Potato,9
18-10-2001,AGARTALA,Potato,9
19-10-2001,AGARTALA,Potato,9
22-10-2001,AGARTALA,Potato,9
23-10-2001,AGARTALA,Potato,9
25-10-2001,AGARTALA,Potato,9
29-10-2001,AGARTALA,Potato,9
30-10-2001,AGARTALA,Potato,9
31-10-2001,AGARTALA,Potato,9
01-11-2001,AGARTALA,Potato,9
02-11-2001,AGARTALA,Potato,9
05-11-2001,AGARTALA,Potato,11
06-11-2001,AGARTALA,Potato,11
07-11-2001,AGARTALA,Potato,11
08-11-2001,AGARTALA,Potato,11
09-11-2001,AGARTALA,Potato,11
12-11-2001,AGARTALA,Potato,11
13-11-2001,AGARTALA,Potato,11
15-11-2001,AGARTALA,Potato,11
16-11-2001,AGARTALA,Potato,11
19-11-2001,AGARTALA,Potato,11
20-11-2001,AGARTALA,Potato,11
21-11-2001,AGARTALA,Potato,11
22-11-2001,AGARTALA,Potato,11
23-11-2001,AGARTALA,Potato,10
26-11-2001,AGARTALA,Potato,10
27-11-2001,AGARTALA,Potato,10
28-11-2001,AGARTALA,Potato,10
29-11-2001,AGARTALA,Potato,10
03-12-2001,AGARTALA,Potato,10
04-12-2001,AGARTALA,Potato,10
05-12-2001,AGARTALA,Potato,8
06-12-2001,AGARTALA,Potato,9
07-12-2001,AGARTALA,Potato,9
10-12-2001,AGARTALA,Potato,9
11-12-2001,AGARTALA,Potato,9
12-12-2001,AGARTALA,Potato,8
13-12-2001,AGARTALA,Potato,8
14-12-2001,AGARTALA,Potato,8
18-12-2001,AGARTALA,Potato,8
19-12-2001,AGARTALA,Potato,10
20-12-2001,AGARTALA,Potato,10
21-12-2001,AGARTALA,Potato,10
24-12-2001,AGARTALA,Potato,10
26-12-2001,AGARTALA,Potato,7
27-12-2001,AGARTALA,Potato,7
28-12-2001,AGARTALA,Potato,7
31-12-2001,AGARTALA,Potato,7
01-01-2002,AGARTALA,Potato,7
02-01-2002,AGARTALA,Potato,7
03-01-2002,AGARTALA,Potato,7
04-01-2002,AGARTALA,Potato,7
07-01-2002,AGARTALA,Potato,8
08-01-2002,AGARTALA,Potato,8
09-01-2002,AGARTALA,Potato,8
10-01-2002,AGARTALA,Potato,8
11-01-2002,AGARTALA,Potato,8
14-01-2002,AGARTALA,Potato,8
15-01-2002,AGARTALA,Potato,8
16-01-2002,AGARTALA,Potato,8
17-01-2002,AGARTALA,Potato,8
18-01-2002,AGARTALA,Potato,7
21-01-2002,AGARTALA,Potato,7
22-01-2002,AGARTALA,Potato,7
23-01-2002,AGARTALA,Potato,7
24-01-2002,AGARTALA,Potato,7
25-01-2002,AGARTALA,Potato,6
28-01-2002,AGARTALA,Potato,5.5
29-01-2002,AGARTALA,Potato,5.5
30-01-2002,AGARTALA,Potato,5.5
31-01-2002,AGARTALA,Potato,5.5
01-02-2002,AGARTALA,Potato,5.5
04-02-2002,AGARTALA,Potato,5.5
05-02-2002,AGARTALA,Potato,5.5
06-02-2002,AGARTALA,Potato,7
07-02-2002,AGARTALA,Potato,7
08-02-2002,AGARTALA,Potato,7
11-02-2002,AGARTALA,Potato,7
12-02-2002,AGARTALA,Potato,7
13-02-2002,AGARTALA,Potato,7
14-02-2002,AGARTALA,Potato,6
15-02-2002,AGARTALA,Potato,6
18-02-2002,AGARTALA,Potato,6
19-02-2002,AGARTALA,Potato,6
20-02-2002,AGARTALA,Potato,6
21-02-2002,AGARTALA,Potato,5
22-02-2002,AGARTALA,Potato,5
25-02-2002,AGARTALA,Potato,5
26-02-2002,AGARTALA,Potato,5
27-02-2002,AGARTALA,Potato,5
28-02-2002,AGARTALA,Potato,5
01-03-2002,AGARTALA,Potato,5
04-03-2002,AGARTALA,Potato,5
05-03-2002,AGARTALA,Potato,5
06-03-2002,AGARTALA,Potato,5
07-03-2002,AGARTALA,Potato,5
08-03-2002,AGARTALA,Potato,5
11-03-2002,AGARTALA,Potato,5
13-03-2002,AGARTALA,Potato,5
14-03-2002,AGARTALA,Potato,5.5
15-03-2002,AGARTALA,Potato,5.5
18-03-2002,AGARTALA,Potato,5.5
19-03-2002,AGARTALA,Potato,5.5
20-03-2002,AGARTALA,Potato,5.5
21-03-2002,AGARTALA,Potato,5.5
22-03-2002,AGARTALA,Potato,5.5
26-03-2002,AGARTALA,Potato,5.5
27-03-2002,AGARTALA,Potato,6
28-03-2002,AGARTALA,Potato,6
01-04-2002,AGARTALA,Potato,6
02-04-2002,AGARTALA,Potato,6
03-04-2002,AGARTALA,Potato,6
04-04-2002,AGARTALA,Potato,6
05-04-2002,AGARTALA,Potato,6
08-04-2002,AGARTALA,Potato,6
09-04-2002,AGARTALA,Potato,6
10-04-2002,AGARTALA,Potato,6
11-04-2002,AGARTALA,Potato,6
12-04-2002,AGARTALA,Potato,6
15-04-2002,AGARTALA,Potato,7
16-04-2002,AGARTALA,Potato,7
17-04-2002,AGARTALA,Potato,7
18-04-2002,AGARTALA,Potato,7
19-04-2002,AGARTALA,Potato,10
22-04-2002,AGARTALA,Potato,10
23-04-2002,AGARTALA,Potato,10
24-04-2002,AGARTALA,Potato,10
26-04-2002,AGARTALA,Potato,10
29-04-2002,AGARTALA,Potato,10
30-04-2002,AGARTALA,Potato,10
01-05-2002,AGARTALA,Potato,10
02-05-2002,AGARTALA,Potato,10
03-05-2002,AGARTALA,Potato,10
06-05-2002,AGARTALA,Potato,10
07-05-2002,AGARTALA,Potato,10
08-05-2002,AGARTALA,Potato,10
09-05-2002,AGARTALA,Potato,10
10-05-2002,AGARTALA,Potato,10
13-05-2002,AGARTALA,Potato,10
14-05-2002,AGARTALA,Potato,10
15-05-2002,AGARTALA,Potato,10
16-05-2002,AGARTALA,Potato,10
17-05-2002,AGARTALA,Potato,10
20-05-2002,AGARTALA,Potato,10
21-05-2002,AGARTALA,Potato,10
22-05-2002,AGARTALA,Potato,10
23-05-2002,AGARTALA,Potato,10
24-05-2002,AGARTALA,Potato,10
27-05-2002,AGARTALA,Potato,10
28-05-2002,AGARTALA,Potato,9
29-05-2002,AGARTALA,Potato,9
30-05-2002,AGARTALA,Potato,9
31-05-2002,AGARTALA,Potato,9
03-06-2002,AGARTALA,Potato,9
04-06-2002,AGARTALA,Potato,9
05-06-2002,AGARTALA,Potato,9
06-06-2002,AGARTALA,Potato,9
07-06-2002,AGARTALA,Potato,9
10-06-2002,AGARTALA,Potato,9
11-06-2002,AGARTALA,Potato,9
12-06-2002,AGARTALA,Potato,9
13-06-2002,AGARTALA,Potato,9
14-06-2002,AGARTALA,Potato,9
17-06-2002,AGARTALA,Potato,9
18-06-2002,AGARTALA,Potato,9
19-06-2002,AGARTALA,Potato,9
20-06-2002,AGARTALA,Potato,11
21-06-2002,AGARTALA,Potato,11
24-06-2002,AGARTALA,Potato,11
25-06-2002,AGARTALA,Potato,11
26-06-2002,AGARTALA,Potato,11
27-06-2002,AGARTALA,Potato,9
28-06-2002,AGARTALA,Potato,9
01-07-2002,AGARTALA,Potato,9
02-07-2002,AGARTALA,Potato,9
03-07-2002,AGARTALA,Potato,9
04-07-2002,AGARTALA,Potato,9
05-07-2002,AGARTALA,Potato,9
08-07-2002,AGARTALA,Potato,9
09-07-2002,AGARTALA,Potato,9
10-07-2002,AGARTALA,Potato,12
11-07-2002,AGARTALA,Potato,12
12-07-2002,AGARTALA,Potato,12
15-07-2002,AGARTALA,Potato,12
16-07-2002,AGARTALA,Potato,12
17-07-2002,AGARTALA,Potato,12
18-07-2002,AGARTALA,Potato,12
19-07-2002,AGARTALA,Potato,12
22-07-2002,AGARTALA,Potato,12
23-07-2002,AGARTALA,Potato,12
24-07-2002,AGARTALA,Potato,12
25-07-2002,AGARTALA,Potato,12
26-07-2002,AGARTALA,Potato,12
29-07-2002,AGARTALA,Potato,12
30-07-2002,AGARTALA,Potato,12
31-07-2002,AGARTALA,Potato,12
01-08-2002,AGARTALA,Potato,12
02-08-2002,AGARTALA,Potato,12
05-08-2002,AGARTALA,Potato,12
06-08-2002,AGARTALA,Potato,12
07-08-2002,AGARTALA,Potato,12
08-08-2002,AGARTALA,Potato,12
09-08-2002,AGARTALA,Potato,12
12-08-2002,AGARTALA,Potato,12
13-08-2002,AGARTALA,Potato,10
14-08-2002,AGARTALA,Potato,10
16-08-2002,AGARTALA,Potato,11
19-08-2002,AGARTALA,Potato,11
20-08-2002,AGARTALA,Potato,12
21-08-2002,AGARTALA,Potato,12
22-08-2002,AGARTALA,Potato,12
23-08-2002,AGARTALA,Potato,12
26-08-2002,AGARTALA,Potato,12
27-08-2002,AGARTALA,Potato,12
28-08-2002,AGARTALA,Potato,12
29-08-2002,AGARTALA,Potato,12
02-09-2002,AGARTALA,Potato,13
03-09-2002,AGARTALA,Potato,13
04-09-2002,AGARTALA,Potato,13
05-09-2002,AGARTALA,Potato,13
06-09-2002,AGARTALA,Potato,13
09-09-2002,AGARTALA,Potato,13
10-09-2002,AGARTALA,Potato,13
11-09-2002,AGARTALA,Potato,13
12-09-2002,AGARTALA,Potato,13
13-09-2002,AGARTALA,Potato,13
16-09-2002,AGARTALA,Potato,13
17-09-2002,AGARTALA,Potato,13
18-09-2002,AGARTALA,Potato,13
19-09-2002,AGARTALA,Potato,13
20-09-2002,AGARTALA,Potato,13
23-09-2002,AGARTALA,Potato,12
24-09-2002,AGARTALA,Potato,12
25-09-2002,AGARTALA,Potato,12
26-09-2002,AGARTALA,Potato,11
27-09-2002,AGARTALA,Potato,11
30-09-2002,AGARTALA,Potato,11
01-10-2002,AGARTALA,Potato,11
03-10-2002,AGARTALA,Potato,11
04-10-2002,AGARTALA,Potato,11
07-10-2002,AGARTALA,Potato,11
08-10-2002,AGARTALA,Potato,11
09-10-2002,AGARTALA,Potato,11
10-10-2002,AGARTALA,Potato,11
11-10-2002,AGARTALA,Potato,11
16-10-2002,AGARTALA,Potato,11
17-10-2002,AGARTALA,Potato,11
18-10-2002,AGARTALA,Potato,11
21-10-2002,AGARTALA,Potato,11
22-10-2002,AGARTALA,Potato,11
23-10-2002,AGARTALA,Potato,11
24-10-2002,AGARTALA,Potato,11
25-10-2002,AGARTALA,Potato,11
28-10-2002,AGARTALA,Potato,11
29-10-2002,AGARTALA,Potato,11
30-10-2002,AGARTALA,Potato,11
31-10-2002,AGARTALA,Potato,11
01-11-2002,AGARTALA,Potato,11
05-11-2002,AGARTALA,Potato,11
06-11-2002,AGARTALA,Potato,11
07-11-2002,AGARTALA,Potato,11
08-11-2002,AGARTALA,Potato,11
11-11-2002,AGARTALA,Potato,11
12-11-2002,AGARTALA,Potato,11
13-11-2002,AGARTALA,Potato,11
14-11-2002,AGARTALA,Potato,11
15-11-2002,AGARTALA,Potato,11
18-11-2002,AGARTALA,Potato,11
20-11-2002,AGARTALA,Potato,11
21-11-2002,AGARTALA,Potato,11
22-11-2002,AGARTALA,Potato,11
25-11-2002,AGARTALA,Potato,11
26-11-2002,AGARTALA,Potato,11
27-11-2002,AGARTALA,Potato,11
28-11-2002,AGARTALA,Potato,11
29-11-2002,AGARTALA,Potato,10
02-12-2002,AGARTALA,Potato,10
03-12-2002,AGARTALA,Potato,9
04-12-2002,AGARTALA,Potato,9
05-12-2002,AGARTALA,Potato,10
09-12-2002,AGARTALA,Potato,10
10-12-2002,AGARTALA,Potato,10
11-12-2002,AGARTALA,Potato,10
12-12-2002,AGARTALA,Potato,9
13-12-2002,AGARTALA,Potato,9
16-12-2002,AGARTALA,Potato,9
17-12-2002,AGARTALA,Potato,9
18-12-2002,AGARTALA,Potato,9
19-12-2002,AGARTALA,Potato,8
20-12-2002,AGARTALA,Potato,8
23-12-2002,AGARTALA,Potato,8
24-12-2002,AGARTALA,Potato,8
26-12-2002,AGARTALA,Potato,8
27-12-2002,AGARTALA,Potato,8
30-12-2002,AGARTALA,Potato,8
31-12-2002,AGARTALA,Potato,8
01-01-2003,AGARTALA,Potato,8
02-01-2003,AGARTALA,Potato,8
03-01-2003,AGARTALA,Potato,8
06-01-2003,AGARTALA,Potato,8
07-01-2003,AGARTALA,Potato,6
08-01-2003,AGARTALA,Potato,6
09-01-2003,AGARTALA,Potato,7
10-01-2003,AGARTALA,Potato,7
13-01-2003,AGARTALA,Potato,6
14-01-2003,AGARTALA,Potato,6
15-01-2003,AGARTALA,Potato,6
16-01-2003,AGARTALA,Potato,6
17-01-2003,AGARTALA,Potato,6
20-01-2003,AGARTALA,Potato,7
21-01-2003,AGARTALA,Potato,7
22-01-2003,AGARTALA,Potato,7
23-01-2003,AGARTALA,Potato,7
24-01-2003,AGARTALA,Potato,7
27-01-2003,AGARTALA,Potato,7
28-01-2003,AGARTALA,Potato,7
29-01-2003,AGARTALA,Potato,7
30-01-2003,AGARTALA,Potato,7
31-01-2003,AGARTALA,Potato,7
03-02-2003,AGARTALA,Potato,7
04-02-2003,AGARTALA,Potato,7
05-02-2003,AGARTALA,Potato,7
06-02-2003,AGARTALA,Potato,7
07-02-2003,AGARTALA,Potato,7
10-02-2003,AGARTALA,Potato,7
11-02-2003,AGARTALA,Potato,7
13-02-2003,AGARTALA,Potato,7
14-02-2003,AGARTALA,Potato,7
17-02-2003,AGARTALA,Potato,7
18-02-2003,AGARTALA,Potato,7
19-02-2003,AGARTALA,Potato,7
20-02-2003,AGARTALA,Potato,7
21-02-2003,AGARTALA,Potato,7
24-02-2003,AGARTALA,Potato,7
25-02-2003,AGARTALA,Potato,7
26-02-2003,AGARTALA,Potato,11
27-02-2003,AGARTALA,Potato,11
28-02-2003,AGARTALA,Potato,11
03-03-2003,AGARTALA,Potato,7
04-03-2003,AGARTALA,Potato,7
05-03-2003,AGARTALA,Potato,7
06-03-2003,AGARTALA,Potato,7
07-03-2003,AGARTALA,Potato,7
10-03-2003,AGARTALA,Potato,7
11-03-2003,AGARTALA,Potato,7
12-03-2003,AGARTALA,Potato,7
13-03-2003,AGARTALA,Potato,7
17-03-2003,AGARTALA,Potato,6.5
18-03-2003,AGARTALA,Potato,6.5
20-03-2003,AGARTALA,Potato,6.5
21-03-2003,AGARTALA,Potato,7
24-03-2003,AGARTALA,Potato,7
25-03-2003,AGARTALA,Potato,7
26-03-2003,AGARTALA,Potato,7
27-03-2003,AGARTALA,Potato,7
28-03-2003,AGARTALA,Potato,7
31-03-2003,AGARTALA,Potato,7
01-04-2003,AGARTALA,Potato,7
02-04-2003,AGARTALA,Potato,7
03-04-2003,AGARTALA,Potato,7
04-04-2003,AGARTALA,Potato,7
07-04-2003,AGARTALA,Potato,7
08-04-2003,AGARTALA,Potato,7
09-04-2003,AGARTALA,Potato,7
10-04-2003,AGARTALA,Potato,7
16-04-2003,AGARTALA,Potato,7
17-04-2003,AGARTALA,Potato,7
21-04-2003,AGARTALA,Potato,7
22-04-2003,AGARTALA,Potato,7
23-04-2003,AGARTALA,Potato,7
24-04-2003,AGARTALA,Potato,9
25-04-2003,AGARTALA,Potato,9
28-04-2003,AGARTALA,Potato,9
29-04-2003,AGARTALA,Potato,9
30-04-2003,AGARTALA,Potato,9
01-05-2003,AGARTALA,Potato,9
02-05-2003,AGARTALA,Potato,9
05-05-2003,AGARTALA,Potato,7
06-05-2003,AGARTALA,Potato,7
07-05-2003,AGARTALA,Potato,7
08-05-2003,AGARTALA,Potato,7
09-05-2003,AGARTALA,Potato,7
12-05-2003,AGARTALA,Potato,7
13-05-2003,AGARTALA,Potato,7
14-05-2003,AGARTALA,Potato,7
19-05-2003,AGARTALA,Potato,7
20-05-2003,AGARTALA,Potato,7
21-05-2003,AGARTALA,Potato,7
22-05-2003,AGARTALA,Potato,7
23-05-2003,AGARTALA,Potato,7
26-05-2003,AGARTALA,Potato,7
27-05-2003,AGARTALA,Potato,7
